Contract,Category,Clause_Text
INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,"Highlight the parts (if any) of this contract related to ""Post-Termination Services"" that should be reviewed by a lawyer. Details: Is a party subject to obligations after the termination or expiration of a contract, including any post-termination transition, payment, transfer of IP, wind-down, last-buy, or similar commitments?","Exhibit 10.5   INTELLECTUAL PROPERTY AGREEMENT   This INTELLECTUAL PROPERTY AGREEMENT, dated as of May 14, 2016 (this ""Agreement""), is by and between WestRock Company, a Delaware corporation (""Parent"""
INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,"Highlight the parts (if any) of this contract related to ""Audit Rights"" that should be reviewed by a lawyer. Details: Does a party have the right to  audit the books, records, or physical locations of the counterparty to ensure compliance with the contract?","Exhibit 10.5   INTELLECTUAL PROPERTY AGREEMENT   This INTELLECTUAL PROPERTY AGREEMENT, dated as of May 14, 2016 (this ""Agreement""), is by and between WestRock Company, a Delaware corporation (""Parent"""
INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,"Highlight the parts (if any) of this contract related to ""Uncapped Liability"" that should be reviewed by a lawyer. Details: Is a party’s liability uncapped upon the breach of its obligation in the contract? This also includes uncap liability for a particular type of breach such as IP infringement or breach of confidentiality obligation.","Exhibit 10.5   INTELLECTUAL PROPERTY AGREEMENT   This INTELLECTUAL PROPERTY AGREEMENT, dated as of May 14, 2016 (this ""Agreement""), is by and between WestRock Company, a Delaware corporation (""Parent"""
INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,"Highlight the parts (if any) of this contract related to ""Cap On Liability"" that should be reviewed by a lawyer. Details: Does the contract include a cap on liability upon the breach of a party’s obligation? This includes time limitation for the counterparty to bring claims or maximum amount for recovery.","Exhibit 10.5   INTELLECTUAL PROPERTY AGREEMENT   This INTELLECTUAL PROPERTY AGREEMENT, dated as of May 14, 2016 (this ""Agreement""), is by and between WestRock Company, a Delaware corporation (""Parent"""
INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,"Highlight the parts (if any) of this contract related to ""Liquidated Damages"" that should be reviewed by a lawyer. Details: Does the contract contain a clause that would award either party liquidated damages for breach or a fee upon the termination of a contract (termination fee)?","Exhibit 10.5   INTELLECTUAL PROPERTY AGREEMENT   This INTELLECTUAL PROPERTY AGREEMENT, dated as of May 14, 2016 (this ""Agreement""), is by and between WestRock Company, a Delaware corporation (""Parent"""
INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,"Highlight the parts (if any) of this contract related to ""Warranty Duration"" that should be reviewed by a lawyer. Details: What is the duration of any  warranty against defects or errors in technology, products, or services  provided under the contract?","Exhibit 10.5   INTELLECTUAL PROPERTY AGREEMENT   This INTELLECTUAL PROPERTY AGREEMENT, dated as of May 14, 2016 (this ""Agreement""), is by and between WestRock Company, a Delaware corporation (""Parent"""
INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,"Highlight the parts (if any) of this contract related to ""Insurance"" that should be reviewed by a lawyer. Details: Is there a requirement for insurance that must be maintained by one party for the benefit of the counterparty?","Exhibit 10.5   INTELLECTUAL PROPERTY AGREEMENT   This INTELLECTUAL PROPERTY AGREEMENT, dated as of May 14, 2016 (this ""Agreement""), is by and between WestRock Company, a Delaware corporation (""Parent"""
INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,"Highlight the parts (if any) of this contract related to ""Covenant Not To Sue"" that should be reviewed by a lawyer. Details: Is a party restricted from contesting the validity of the counterparty’s ownership of intellectual property or otherwise bringing a claim against the counterparty for matters unrelated to the contract?","Exhibit 10.5   INTELLECTUAL PROPERTY AGREEMENT   This INTELLECTUAL PROPERTY AGREEMENT, dated as of May 14, 2016 (this ""Agreement""), is by and between WestRock Company, a Delaware corporation (""Parent"""
INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,"Highlight the parts (if any) of this contract related to ""Third Party Beneficiary"" that should be reviewed by a lawyer. Details: Is there a non-contracting party who is a beneficiary to some or all of the clauses in the contract and therefore can enforce its rights against a contracting party?","Exhibit 10.5   INTELLECTUAL PROPERTY AGREEMENT   This INTELLECTUAL PROPERTY AGREEMENT, dated as of May 14, 2016 (this ""Agreement""), is by and between WestRock Company, a Delaware corporation (""Parent"""
MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,"Highlight the parts (if any) of this contract related to ""Document Name"" that should be reviewed by a lawyer. Details: The name of the contract","CONTENT LICENSE AGREEMENT



THIS AGREEMENT is made as of this 2nd day of June, 2008 by and among Digicorp, Inc., a corporation organized under the laws of the State of Delaware, United States of Amer"
MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,"Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","CONTENT LICENSE AGREEMENT



THIS AGREEMENT is made as of this 2nd day of June, 2008 by and among Digicorp, Inc., a corporation organized under the laws of the State of Delaware, United States of Amer"
MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,"Highlight the parts (if any) of this contract related to ""Agreement Date"" that should be reviewed by a lawyer. Details: The date of the contract","CONTENT LICENSE AGREEMENT



THIS AGREEMENT is made as of this 2nd day of June, 2008 by and among Digicorp, Inc., a corporation organized under the laws of the State of Delaware, United States of Amer"
MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,"Highlight the parts (if any) of this contract related to ""Effective Date"" that should be reviewed by a lawyer. Details: The date when the contract is effective ","CONTENT LICENSE AGREEMENT



THIS AGREEMENT is made as of this 2nd day of June, 2008 by and among Digicorp, Inc., a corporation organized under the laws of the State of Delaware, United States of Amer"
MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,"Highlight the parts (if any) of this contract related to ""Expiration Date"" that should be reviewed by a lawyer. Details: On what date will the contract's initial term expire?","CONTENT LICENSE AGREEMENT



THIS AGREEMENT is made as of this 2nd day of June, 2008 by and among Digicorp, Inc., a corporation organized under the laws of the State of Delaware, United States of Amer"
MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,"Highlight the parts (if any) of this contract related to ""Renewal Term"" that should be reviewed by a lawyer. Details: What is the renewal term after the initial term expires? This includes automatic extensions and unilateral extensions with prior notice.","CONTENT LICENSE AGREEMENT



THIS AGREEMENT is made as of this 2nd day of June, 2008 by and among Digicorp, Inc., a corporation organized under the laws of the State of Delaware, United States of Amer"
MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,"Highlight the parts (if any) of this contract related to ""Notice Period To Terminate Renewal"" that should be reviewed by a lawyer. Details: What is the notice period required to terminate renewal?","CONTENT LICENSE AGREEMENT



THIS AGREEMENT is made as of this 2nd day of June, 2008 by and among Digicorp, Inc., a corporation organized under the laws of the State of Delaware, United States of Amer"
MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,"Highlight the parts (if any) of this contract related to ""Governing Law"" that should be reviewed by a lawyer. Details: Which state/country's law governs the interpretation of the contract?","CONTENT LICENSE AGREEMENT



THIS AGREEMENT is made as of this 2nd day of June, 2008 by and among Digicorp, Inc., a corporation organized under the laws of the State of Delaware, United States of Amer"
MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,"Highlight the parts (if any) of this contract related to ""Most Favored Nation"" that should be reviewed by a lawyer. Details: Is there a clause that if a third party gets better terms on the licensing or sale of technology/goods/services described in the contract, the buyer of such technology/goods/services under the contract shall be entitled to those better terms?","CONTENT LICENSE AGREEMENT



THIS AGREEMENT is made as of this 2nd day of June, 2008 by and among Digicorp, Inc., a corporation organized under the laws of the State of Delaware, United States of Amer"
MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,"Highlight the parts (if any) of this contract related to ""Non-Compete"" that should be reviewed by a lawyer. Details: Is there a restriction on the ability of a party to compete with the counterparty or operate in a certain geography or business or technology sector? ","CONTENT LICENSE AGREEMENT



THIS AGREEMENT is made as of this 2nd day of June, 2008 by and among Digicorp, Inc., a corporation organized under the laws of the State of Delaware, United States of Amer"
MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,"Highlight the parts (if any) of this contract related to ""Exclusivity"" that should be reviewed by a lawyer. Details: Is there an exclusive dealing  commitment with the counterparty? This includes a commitment to procure all “requirements” from one party of certain technology, goods, or services or a prohibition on licensing or selling technology, goods or services to third parties, or a prohibition on  collaborating or working with other parties), whether during the contract or  after the contract ends (or both).","CONTENT LICENSE AGREEMENT



THIS AGREEMENT is made as of this 2nd day of June, 2008 by and among Digicorp, Inc., a corporation organized under the laws of the State of Delaware, United States of Amer"
MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,"Highlight the parts (if any) of this contract related to ""No-Solicit Of Customers"" that should be reviewed by a lawyer. Details: Is a party restricted from contracting or soliciting customers or partners of the counterparty, whether during the contract or after the contract ends (or both)?","CONTENT LICENSE AGREEMENT



THIS AGREEMENT is made as of this 2nd day of June, 2008 by and among Digicorp, Inc., a corporation organized under the laws of the State of Delaware, United States of Amer"
MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,"Highlight the parts (if any) of this contract related to ""Competitive Restriction Exception"" that should be reviewed by a lawyer. Details: This category includes the exceptions or carveouts to Non-Compete, Exclusivity and No-Solicit of Customers above.","CONTENT LICENSE AGREEMENT



THIS AGREEMENT is made as of this 2nd day of June, 2008 by and among Digicorp, Inc., a corporation organized under the laws of the State of Delaware, United States of Amer"
MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,"Highlight the parts (if any) of this contract related to ""No-Solicit Of Employees"" that should be reviewed by a lawyer. Details: Is there a restriction on a party’s soliciting or hiring employees and/or contractors from the  counterparty, whether during the contract or after the contract ends (or both)?","CONTENT LICENSE AGREEMENT



THIS AGREEMENT is made as of this 2nd day of June, 2008 by and among Digicorp, Inc., a corporation organized under the laws of the State of Delaware, United States of Amer"
MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,"Highlight the parts (if any) of this contract related to ""Non-Disparagement"" that should be reviewed by a lawyer. Details: Is there a requirement on a party not to disparage the counterparty?","CONTENT LICENSE AGREEMENT



THIS AGREEMENT is made as of this 2nd day of June, 2008 by and among Digicorp, Inc., a corporation organized under the laws of the State of Delaware, United States of Amer"
MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,"Highlight the parts (if any) of this contract related to ""Termination For Convenience"" that should be reviewed by a lawyer. Details: Can a party terminate this  contract without cause (solely by giving a notice and allowing a waiting  period to expire)?","CONTENT LICENSE AGREEMENT



THIS AGREEMENT is made as of this 2nd day of June, 2008 by and among Digicorp, Inc., a corporation organized under the laws of the State of Delaware, United States of Amer"
